date,solar_radiation_wm2,precipitation_mm,wind_direction_degrees,wind_speed_ms,gust_speed_ms,air_temperature_c,vapor_pressure_kpa,atm_pressure_kpa,vpd_kpa
8/25/23 19:00,3.2,0,190.7,0.43,0.96,24.7,2.638,97.68,0.47
8/25/23 20:00,0,0,191.9,0.33,0.76,24,2.592,97.71,0.38
8/25/23 21:00,0,0,212.2,0.22,1.06,23.2,2.547,97.76,0.3
8/25/23 22:00,0,0,222.7,0.45,1.14,22.6,2.433,97.84,0.3
8/25/23 23:00,0,0,194.1,0.31,0.86,22.1,2.36,97.86,0.29
8/26/23 00:00,0,0,93.7,0.14,0.45,21.3,2.323,97.85,0.21
8/26/23 01:00,0,0,141.8,0.16,0.49,21,2.309,97.88,0.18
8/26/23 02:00,0,0,149.4,0.18,0.5,21,2.297,97.84,0.19
8/26/23 03:00,0,0,129.7,0.12,0.38,20.8,2.29,97.79,0.16
8/26/23 04:00,0,0,108,0.11,0.26,20.6,2.287,97.8,0.14
8/26/23 05:00,0,0,88.2,0.15,0.36,20.4,2.266,97.78,0.12
8/26/23 06:00,0,0,187.2,0.15,0.44,20.1,2.238,97.8,0.12
8/26/23 07:00,0,0,182.2,0.15,0.52,20,2.221,97.85,0.12
8/26/23 08:00,8.9,0,88,0.18,0.48,19.6,2.174,97.91,0.1
8/26/23 09:00,18.5,0,222.7,0.23,0.99,20.2,2.213,97.92,0.16
8/26/23 10:00,44.9,0,68.2,0.27,1.21,21.2,2.324,97.93,0.2
8/26/23 11:00,41.3,0,224.9,0.43,1.35,22.4,2.312,97.95,0.4
8/26/23 12:00,56.2,0,217.7,0.39,1.26,22.8,2.289,97.95,0.48
8/26/23 13:00,42.7,0,208.4,0.38,1.12,23.4,2.313,97.91,0.56
8/26/23 14:00,38.1,0,202.3,0.44,1.19,23.9,2.276,97.86,0.7
8/26/23 15:00,34.7,0,205.5,0.45,1.33,24.5,2.215,97.85,0.86
8/26/23 16:00,24.8,0,204,0.38,0.92,24.8,2.193,97.83,0.93
8/26/23 17:00,14.8,0,193.6,0.34,0.88,24.7,2.193,97.79,0.91
8/26/23 18:00,2.7,0,195.4,0.31,1.09,23.8,2.222,97.8,0.73
8/26/23 19:00,0,0,218.3,0.2,0.66,22.9,2.255,97.8,0.54
8/26/23 20:00,0,0,271.9,0.24,0.58,21.9,2.261,97.8,0.37
8/26/23 21:00,0,0,332.3,0.19,0.43,20.6,2.171,97.82,0.25
8/26/23 22:00,0,0,267.9,0.16,0.79,19.5,2.078,97.87,0.19
8/26/23 23:00,0,0,163.8,0.32,1.18,19.9,2.078,97.91,0.24
8/27/23 00:00,0,0,157.6,0.27,0.76,19.9,2.095,97.96,0.23
8/27/23 01:00,0,0,153.1,0.23,0.82,19.4,2.047,97.97,0.2
8/27/23 02:00,0,0,42.9,0.25,0.69,18.6,1.986,97.98,0.16
8/27/23 03:00,0,0,7.6,0.33,0.69,18.1,1.943,97.99,0.13
8/27/23 04:00,0,0,17.3,0.44,0.69,17.9,1.923,97.99,0.13
8/27/23 05:00,0,0,26.3,0.35,0.61,17.8,1.906,97.99,0.13
8/27/23 06:00,0,0,29.5,0.34,0.59,17.3,1.864,98,0.11
8/27/23 07:00,0,0,59.3,0.27,0.96,17.2,1.837,98.02,0.12
8/27/23 08:00,0,0,123.3,0.22,0.92,17.6,1.863,98.06,0.15
8/27/23 09:00,2.6,0,351.5,0.22,0.77,17.9,1.873,98.09,0.18
8/27/23 10:00,8.6,0,10.7,0.29,0.85,18.2,1.901,98.1,0.18
8/27/23 11:00,18.9,0,276.8,0.4,1.64,18.5,1.91,98.12,0.22
8/27/23 12:00,22.8,0,219.9,0.42,1.36,19,1.932,98.13,0.26
8/27/23 13:00,39.1,0,192.4,0.43,1.24,20,1.981,98.09,0.35
8/27/23 14:00,33,0,223.9,0.37,1.25,21.5,2.063,98.03,0.5
8/27/23 15:00,30.6,0,194.8,0.56,1.47,22.5,2.035,97.98,0.69
8/27/23 16:00,21.9,0,211.9,0.48,1.06,23,2.009,97.92,0.79
8/27/23 17:00,11.1,0,211.5,0.55,1.46,23.5,1.935,97.87,0.96
8/27/23 18:00,5.4,0,205.5,0.5,1.03,23.3,1.988,97.88,0.87
8/27/23 19:00,0,0,236.6,0.32,0.82,22,2.096,97.88,0.54
8/27/23 20:00,0,0,311.1,0.25,0.49,20.6,2.094,97.89,0.33
8/27/23 21:00,0,0,248.5,0.19,0.42,19.3,2.01,97.93,0.23
8/27/23 22:00,0,0,305.3,0.28,0.61,18.4,1.941,97.97,0.18
8/27/23 23:00,0,0,346.9,0.31,0.82,17.9,1.883,98,0.17
8/28/23 00:00,0,0,39.1,0.33,0.95,18,1.89,97.99,0.17
8/28/23 01:00,0,0,25.2,0.47,0.91,17.4,1.825,97.97,0.17
8/28/23 03:00,0,0,18.4,0.39,0.82,16.8,1.767,97.91,0.14
8/28/23 04:00,0,0,39,0.19,0.55,16.8,1.774,97.88,0.14
8/28/23 05:00,0,0,28.1,0.28,0.57,17.1,1.816,97.88,0.14
8/28/23 07:00,0,0,40.5,0.25,0.6,17.5,1.853,97.91,0.14
8/28/23 09:00,15.1,0,284.8,0.35,0.95,18.6,1.896,97.93,0.24
8/28/23 11:00,25.1,0,250.8,0.19,0.64,21.2,2.182,97.97,0.34
8/28/23 12:00,52.1,0,184.4,0.29,1,21.9,2.229,97.97,0.4
8/28/23 13:00,38.7,0,217.6,0.33,0.9,23.1,2.298,97.94,0.53
8/28/23 14:00,38.6,0,206.1,0.33,0.83,23.6,2.343,97.91,0.57
8/28/23 15:00,31.7,0,200.9,0.33,0.9,24.6,2.353,97.86,0.74
8/28/23 16:00,24.5,0,183.5,0.26,1.01,24.6,2.403,97.83,0.68
8/28/23 17:00,18.4,0,195.2,0.26,0.75,24.2,2.44,97.81,0.58
8/28/23 18:00,12.9,0,194.7,0.21,0.55,24.5,2.356,97.8,0.71
8/28/23 20:00,3.7,0,235.6,0.16,0.61,23.4,2.386,97.81,0.48
8/28/23 21:00,0,0,275.5,0.19,0.49,21.8,2.337,97.86,0.27
8/28/23 23:00,0,0,180,0.25,0.94,20.5,2.233,97.94,0.18
8/29/23 01:00,0,0,283.9,0.18,0.65,19.2,2.106,97.96,0.12
8/29/23 03:00,0,0,8.8,0.18,0.37,18.5,2.022,97.89,0.11
8/29/23 06:00,0,0,50.6,0.23,0.48,18.2,2.013,97.84,0.08
8/29/23 09:00,13.7,0,88.9,0.2,0.45,18.7,2.07,97.84,0.08
8/29/23 11:00,42.3,0,60.7,0.16,0.45,20.4,2.266,97.85,0.12
8/29/23 12:00,60.4,0,36.3,0.24,1.02,21.9,2.355,97.82,0.27
8/29/23 13:00,36.4,0,228.2,0.35,0.79,23,2.351,97.78,0.46
8/29/23 14:00,37.7,0,209.7,0.33,1.03,24,2.402,97.73,0.57
8/29/23 15:00,34.9,0,164.2,0.28,0.77,24.5,2.394,97.64,0.68
8/29/23 16:00,24,0,184.8,0.25,0.72,24.7,2.408,97.57,0.7
8/29/23 18:00,12.9,0,226.1,0.11,0.43,24,2.537,97.44,0.44
8/29/23 19:00,3,0,245.8,0.13,0.37,23.7,2.469,97.43,0.45
8/29/23 21:00,0,0,293.5,0.13,0.33,21.9,2.376,97.43,0.25
8/29/23 23:00,0,0,259.1,0.16,0.33,20.5,2.239,97.52,0.17
8/30/23 02:00,0,0,4.2,0.4,0.76,18.1,1.958,97.51,0.12
8/30/23 07:00,0,0,62.5,0.29,0.72,15.6,1.666,97.57,0.1
8/30/23 09:00,22.7,0,141.4,0.3,0.61,17,1.817,97.68,0.12
8/30/23 11:00,50.3,0,159.8,0.36,1.26,18.7,1.812,97.73,0.34
8/30/23 12:00,49.9,0,115,0.3,1.68,19.8,1.76,97.76,0.55
8/30/23 13:00,41.1,0,170.8,0.32,1.22,20,1.762,97.8,0.57
8/30/23 14:00,34.7,0,339.2,0.26,1.09,20.1,1.745,97.8,0.61
8/30/23 16:00,34.7,0,56.7,0.36,1.34,20.1,1.702,97.8,0.64
8/30/23 19:00,8.6,0,191.9,0.26,1.11,18.8,1.622,97.85,0.55
8/31/23 10:00,20.6,0,15.3,0.54,1.82,16.4,1.524,98.16,0.35
8/31/23 11:00,128.6,0,284.2,0.75,2.77,17.3,1.435,98.3,0.54
8/31/23 12:00,147.6,0,195.1,0.53,2,18.3,1.416,98.32,0.68
8/31/23 13:00,41.4,0,138.8,0.49,1.79,19.4,1.371,98.34,0.88
8/31/23 14:00,29,0,303.2,0.44,1.74,20.3,1.391,98.36,0.99
8/31/23 15:00,24,0,236.6,0.67,2.19,21.2,1.401,98.35,1.11
8/31/23 16:00,24.6,0,174.4,0.62,2.17,21.7,1.417,98.33,1.18
8/31/23 17:00,9.4,0,187.6,0.57,1.96,22.2,1.386,98.32,1.28
8/31/23 18:00,0.5,0,191.6,0.43,1.55,22.1,1.368,98.33,1.29
8/31/23 19:00,0,0,323.5,0.34,0.89,21,1.475,98.35,1.01
8/31/23 20:00,0,0,19.4,0.28,0.6,18.8,1.609,98.4,0.57
8/31/23 21:00,0,0,0.8,0.62,1.02,16.5,1.541,98.47,0.34
8/31/23 22:00,0,0,16.1,0.52,1.01,15.2,1.471,98.55,0.26
8/31/23 23:00,0,0,30.3,0.32,0.77,14.3,1.421,98.61,0.21
9/1/23 00:00,0,0,7.9,0.61,1.02,13.6,1.372,98.69,0.18
9/1/23 02:00,0,0,17.4,0.81,1.22,12.7,1.329,98.79,0.14
9/1/23 10:00,42.7,0,67.5,0.38,1.16,15,1.443,99.03,0.26
9/1/23 11:00,89.8,0,46.6,0.45,1.41,16.7,1.504,99.04,0.39
9/1/23 12:00,134.8,0,81.8,0.39,1.07,19.1,1.531,99.03,0.68
9/1/23 13:00,42.8,0,31,0.33,1.19,20.4,1.44,99.02,0.95
9/1/23 14:00,30.2,0,233.4,0.5,1.71,21.3,1.45,98.97,1.08
9/1/23 15:00,24.1,0,183.3,0.41,1.39,22.1,1.451,98.93,1.2
9/1/23 16:00,33.5,0,174.6,0.54,1.14,22.7,1.464,98.87,1.29
9/1/23 17:00,9.2,0,190.9,0.41,1,22.9,1.483,98.83,1.3
9/1/23 18:00,0.4,0,186,0.36,0.96,22.7,1.518,98.79,1.24
9/1/23 19:00,0,0,315.6,0.29,0.89,21.1,1.654,98.77,0.85
9/1/23 20:00,0,0,5.4,0.25,0.55,19.3,1.729,98.76,0.5
9/1/23 21:00,0,0,7.6,0.48,0.98,17.2,1.674,98.77,0.29
9/1/23 22:00,0,0,21.5,0.64,1,15.8,1.582,98.8,0.22
9/2/23 00:00,0,0,15.6,0.66,0.96,14.2,1.475,98.8,0.14
9/2/23 02:00,0,0,17.7,0.88,1.11,13.4,1.434,98.77,0.1
9/2/23 11:00,171.2,0,176.2,0.35,0.95,19.9,2.051,98.76,0.28
9/2/23 12:00,119.2,0,216,0.4,1.13,22.4,2.145,98.71,0.57
9/2/23 13:00,43.6,0,204.8,0.43,1.11,24,2.056,98.64,0.92
9/2/23 14:00,30.3,0,205.7,0.32,0.91,24.9,2.117,98.56,1.03
9/2/23 15:00,24.2,0,231.6,0.49,1.23,25.5,2.12,98.53,1.14
9/2/23 16:00,23.9,0,229.2,0.49,1.17,25.9,2.182,98.5,1.16
9/2/23 17:00,9.9,0,220.3,0.41,1.05,26,2.179,98.45,1.17
9/2/23 18:00,9.4,0,237,0.42,1.04,25.5,2.198,98.43,1.06
9/2/23 19:00,2.2,0,234.6,0.16,0.43,24.4,2.248,98.4,0.8
9/2/23 20:00,0,0,224.3,0.21,0.5,22.8,2.256,98.36,0.51
9/2/23 22:00,0,0,291.5,0.26,0.57,20.9,2.145,98.35,0.33
9/3/23 00:00,0,0,212.7,0.22,0.44,19.5,2.067,98.38,0.2
9/3/23 02:00,0,0,239.9,0.18,0.43,19.2,2.063,98.34,0.16
9/3/23 07:00,0,0,34.1,0.14,0.35,18,1.969,98.36,0.1
9/3/23 11:00,61.6,0,154.3,0.24,0.76,23.4,2.508,98.33,0.37
9/3/23 12:00,98.3,0,286.9,0.3,0.96,25.3,2.694,98.3,0.53
9/3/23 13:00,38.8,0,234.1,0.4,1.16,26.2,2.615,98.26,0.79
9/3/23 14:00,28.7,0,235.5,0.29,0.95,27,2.563,98.2,1
9/3/23 15:00,26.8,0,220.7,0.27,0.81,27.5,2.523,98.15,1.15
9/3/23 16:00,19.8,0,282.6,0.27,1.09,27.9,2.469,98.08,1.28
9/3/23 17:00,10.4,0,262,0.28,0.99,27.7,2.45,98.03,1.26
9/3/23 18:00,0.3,0,257.7,0.22,0.64,27.1,2.473,98.02,1.12
9/3/23 19:00,0,0,240,0.22,0.64,26.2,2.483,98.01,0.91
9/3/23 21:00,0,0,253.9,0.18,0.55,23.2,2.4,98.07,0.44
9/4/23 00:00,0,0,250.4,0.12,0.33,21,2.259,98.13,0.22
9/4/23 06:00,0,0,250.5,0.18,0.43,19.8,2.185,98.15,0.12
9/4/23 12:00,42.8,0,210.6,0.31,0.98,26.1,2.705,98.19,0.68
9/4/23 13:00,32.6,0,204.1,0.29,0.92,26.9,2.689,98.15,0.85
9/4/23 14:00,34.7,0,269.3,0.28,1.03,27.5,2.674,98.11,1
9/4/23 15:00,29.6,0,211.6,0.29,0.98,28.1,2.638,98.06,1.16
9/4/23 16:00,23,0,297.7,0.27,1.24,28.3,2.589,98.03,1.25
9/4/23 17:00,10.8,0,283.3,0.22,0.91,28.3,2.584,98.01,1.26
9/4/23 19:00,1.4,0,258.5,0.18,0.73,26.9,2.548,98.01,1
9/4/23 20:00,0,0,301.3,0.14,0.41,24.7,2.517,98.06,0.59
9/4/23 21:00,0,0,263.3,0.22,0.46,23.2,2.429,98.08,0.41
9/5/23 08:00,7.9,0,19.1,0.25,0.51,19,2.079,98.28,0.12
9/5/23 12:00,33.6,0,220.8,0.44,1.08,25.9,2.605,98.31,0.74
9/5/23 13:00,55.5,0,186.2,0.32,0.93,27.2,2.552,98.28,1.05
9/5/23 14:00,32.7,0,244.8,0.25,0.73,27.8,2.525,98.25,1.21
9/5/23 15:00,23.7,0,158.2,0.2,0.65,27.8,2.545,98.21,1.19
9/5/23 16:00,19.4,0,260,0.19,0.69,27.4,2.566,98.15,1.08
9/5/23 17:00,11.8,0,205.7,0.23,0.78,27.7,2.57,98.1,1.13
9/5/23 18:00,1,0,262.4,0.2,0.71,27.5,2.511,98.08,1.16
9/5/23 19:00,0,0,254.1,0.21,0.53,25.9,2.545,98.09,0.79
9/5/23 21:00,0,0,269.4,0.19,0.45,22.9,2.408,98.13,0.38
9/6/23 09:00,16.9,0,49.6,0.18,0.42,20,2.195,98.06,0.15
9/6/23 12:00,55.8,0,126.5,0.32,0.87,26.9,2.777,97.95,0.77
9/6/23 13:00,73.1,0,97,0.31,1.12,28.1,2.732,97.89,1.08
9/6/23 14:00,36.2,0,307.6,0.34,1.09,28.9,2.589,97.82,1.39
9/6/23 15:00,24.5,0,298.9,0.42,1.49,29,2.504,97.75,1.49
9/6/23 16:00,19.3,0,295.4,0.33,1.52,28.9,2.354,97.7,1.63
9/6/23 17:00,11.4,0,298.6,0.28,1.1,28.5,2.362,97.66,1.53
9/6/23 18:00,1,0,259.3,0.27,0.94,27.7,2.32,97.63,1.4
9/6/23 19:00,0,0,225.8,0.21,0.74,26.6,2.356,97.6,1.12
9/6/23 20:00,0,0,256.4,0.22,0.64,25.3,2.332,97.57,0.9
9/6/23 21:00,0,0,235.1,0.24,0.46,23.1,2.248,97.6,0.57
9/6/23 23:00,0,0,321.7,0.22,0.58,21.4,2.182,97.59,0.36
9/7/23 01:00,0,0,337.2,0.12,0.29,20.7,2.196,97.57,0.24
9/7/23 07:00,0,0,103.8,0.17,0.4,20.4,2.273,97.56,0.12
9/7/23 15:00,21.8,0,83.7,0.32,1.13,22.6,2.541,97.46,0.21
9/8/23 12:00,38.3,0,144.7,0.19,0.8,21.7,2.303,98.03,0.3
9/8/23 15:00,33.9,0.017,236.9,0.45,1.26,23.2,2.33,98.01,0.51
9/29/23 15:00,24.2,2.515,189.5,0.26,0.91,20.7,1.899,98.43,0.55
9/30/23 15:00,23.5,0,218.9,0.47,1.12,21.7,1.864,98.81,0.73
10/1/23 15:00,13.3,0,209.8,0.53,1.95,23,1.636,98.97,1.16
10/23/23 12:00,6.3,22.217,63.4,0.61,1.54,13.6,1.104,98.97,0.45
10/23/23 13:00,0,0,10.9,0.66,1.76,9.9,0.847,98.95,0.37
10/23/23 14:00,1.3,0,66.4,0.62,1.69,11.4,0.85,98.91,0.5
10/24/23 13:00,0.3,0,46.2,0.4,0.97,17.2,1.043,99.02,0.92
10/25/23 13:00,10.9,0,3.7,0.39,1.8,21.3,1.039,98.99,1.49
10/26/23 12:00,8.7,0,15.2,0.39,1.4,20.2,1.198,98.93,1.17
10/26/23 13:00,9.4,0,19,0.45,1.25,20.6,1.365,98.91,1.07
10/26/23 15:00,9.1,0,5.3,0.2,1.01,22,1.454,98.75,1.18
10/31/23 12:00,0.4,17.238,49.2,0.7,1.7,5.6,0.781,98.41,0.13
10/31/23 13:00,0,0,32.1,0.75,2,5.6,0.742,98.35,0.17
10/31/23 14:00,0,0,6.7,0.95,1.9,5.9,0.672,98.27,0.26
10/31/23 15:00,0,0,359.6,0.81,2.36,6.1,0.631,98.19,0.31
10/31/23 16:00,0,0,10.6,0.85,1.69,6.1,0.603,98.13,0.34
